"id","esemail","esid","esname","essubcoid","estelpnumber","estype","eswebsite","createdby","createddate","modifiedby","modifieddate","esstatus","orglegaldocument","orgstructuretpl","parent","pic","bankaccounts","esnpwpnumber","taxoffice"
193,co_secretary@ag.co.id,ES-1580469827297,Bank Artha Graha Veteran Makasar (KCP),SUBCO-158046982729747,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-01-31 18:17:25,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580894449327"",""orgStructureTPLName"":""KCP Veteran - MKS"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580894449327"",""orgStructureSKNumber"":""KCP Veteran - MKS"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580545975153""}]",ES-1580469735480,,,,
188,co_secretary@ag.co.id,ES-1580469047687,Bank Artha Graha Kuta Bali (KCP),SUBCO-158046904768847,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 18:07:41,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580893191642"",""orgStructureTPLName"":""KCP Kuta - BALI"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580893191642"",""orgStructureSKNumber"":""KCP Kuta - BALI"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580541634332""}]",ES-1580468987026,,,,
175,co_secretary@ag.co.id,ES-1580463666584,Bank Artha Graha Borobudur (KCP),SUBCO-158046366658406,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:31:15,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580724347255"",""orgStructureTPLName"":""KCP Borobudur - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580724347256"",""orgStructureSKNumber"":""KCP Borobudur - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580537576072""}]",ES-1580463140829,,,,
163,co_secretary@ag.co.id,ES-1580462802752,Bank Artha Graha Depok (KCP),SUBCO-158046280275242,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:25:05,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580729332227"",""orgStructureTPLName"":""KCP Depok - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580729332227"",""orgStructureSKNumber"":""KCP Depok - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580703882366""}]",ES-1580462099148,,,,
168,co_secretary@ag.co.id,ES-1580462963595,Bank Artha Graha Kwitang (KCP),SUBCO-158046296359523,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:25:05,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580728289176"",""orgStructureTPLName"":""KCP Kwitang - JKT "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580728289176"",""orgStructureSKNumber"":""KCP Kwitang - JKT "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580704655571""}]",ES-1580462865944,,,,
158,co_secretary@ag.co.id,ES-1580462073260,Bank Artha Graha Jababeka (KCP),SUBCO-158046207326133,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580729461748"",""orgStructureTPLName"":""KCP Jababeka - JKT "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580729461748"",""orgStructureSKNumber"":""KCP Jababeka - JKT "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580699926914""}]",ES-1580461986257,,,,
151,co_secretary@ag.co.id,ES-1580461853902,Bank Artha Graha Gading Serpong (KCP),SUBCO-158046185390253,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580729679693"",""orgStructureTPLName"":""KCP Gading Serpong - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580729679693"",""orgStructureSKNumber"":""KCP Gading Serpong - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580647636025""}]",ES-1580461672129,,,,
134,co_secretary@ag.co.id,ES-1580460590693,Bank Artha Graha Artha Gading (KC),SUBCO-158046059069350,"0214585900","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 15:44:37,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580728052727"",""orgStructureTPLName"":""KC Artha Gading - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580728052727"",""orgStructureSKNumber"":""KC Artha Gading - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580545990229""}]",ES-1580456121025,,,,
133,co_secretary@ag.co.id,ES-1580460525680,Bank Artha Graha Green Ville (KCP),SUBCO-158046052568045,"0215605686","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 15:44:37,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580724736421"",""orgStructureTPLName"":""KCP Green Ville - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580724736421"",""orgStructureSKNumber"":""KCP Green Ville - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580544318961""}]",ES-1580457941725,,,,
135,co_secretary@ag.co.id,ES-1580460632414,Bank Artha Graha Mangga Dua Square (KCP),SUBCO-158046063241432,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 15:44:37,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580892467756"",""orgStructureTPLName"":""KCP Mangga Dua Square - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580892467756"",""orgStructureSKNumber"":""KCP Mangga Dua Square - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580543532823""}]",ES-1580460590693,,,,
130,co_secretary@ag.co.id,ES-1580460407724,Bank Artha Graha Kebun Jeruk (KCP),SUBCO-158046040772447,"0215843258","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 15:44:37,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580727673611"",""orgStructureTPLName"":""KCP Kebun Jeruk - JKT "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580727673612"",""orgStructureSKNumber"":""KCP Kebun Jeruk - JKT "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580544876612""}]",ES-1580457941725,,,,
146,co_secretary@ag.co.id,ES-1580461704540,Bank Artha Graha Tebet (KCP),SUBCO-158046170454024,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580728530415"",""orgStructureTPLName"":""KCP Tebet - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580728530415"",""orgStructureSKNumber"":""KCP Tebet - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580655469589""}]",ES-1580461672129,,,,
159,co_secretary@ag.co.id,ES-1580462099148,Bank Artha Graha Bogor (KC),SUBCO-158046209914859,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580728809985"",""orgStructureTPLName"":""KC Bogor- BGR"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580728809985"",""orgStructureSKNumber"":""KC Bogor- BGR"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580705476145""}]",ES-1580456121025,,,,
157,co_secretary@ag.co.id,ES-1580462047112,Bank Artha Graha Bekasi (KCP),SUBCO-158046204711207,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580787281449"",""orgStructureTPLName"":""KCP Bekasi - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580787281450"",""orgStructureSKNumber"":""KCP Bekasi - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580733248212""}]",ES-1580461986257,,,,
131,co_secretary@ag.co.id,ES-1580460445445,Bank Artha Graha Puri Indah (KCP),SUBCO-158046044544625,"02158304490","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 15:44:37,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580724843164"",""orgStructureTPLName"":""KCP Puri Indah - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580724843164"",""orgStructureSKNumber"":""KCP Puri Indah - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580544332657""}]",ES-1580457941725,,,,
148,co_secretary@ag.co.id,ES-1580461774111,Bank Artha Graha Bursa Efek Indonesia (KCP),SUBCO-158046177411134,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580890540057"",""orgStructureTPLName"":""KCP Bursa Efek Indonesia - JKT "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580890540057"",""orgStructureSKNumber"":""KCP Bursa Efek Indonesia - JKT "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580548354293""}]",ES-1580461672129,,,,
142,co_secretary@ag.co.id,ES-1580461427608,Bank Artha Graha Sunter (KCP),SUBCO-158046142760847,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580724444011"",""orgStructureTPLName"":""KCP Sunter - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580724444011"",""orgStructureSKNumber"":""KCP Sunter - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580540983438""}]",ES-1580460590693,,,,
156,co_secretary@ag.co.id,ES-1580462024299,Bank Artha Graha Karawang (KCP),SUBCO-158046202429944,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580728958301"",""orgStructureTPLName"":""KCP Karawang"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580728958301"",""orgStructureSKNumber"":""KCP Karawang"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580698511319""}]",ES-1580461986257,,,,
162,co_secretary@ag.co.id,ES-1580462734244,Bank Artha Graha Cinere (KCP),SUBCO-158046273424534,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:25:05,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580729194733"",""orgStructureTPLName"":""KCP Cinere - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580729194733"",""orgStructureSKNumber"":""KCP Cinere - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580655793271""}]",ES-1580462099148,,,,
178,co_secretary@ag.co.id,ES-1580463812655,Bank Artha Graha Jembatan Lima (KK),SUBCO-158046381265532,"021","{""bizparKey"":""KK"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Kas"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:44:06""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:31:15,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580891805735"",""orgStructureTPLName"":""KK Jembatan Lima - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580891805735"",""orgStructureSKNumber"":""KK Jembatan Lima - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580542790484""}]",ES-1580463140829,,,,
194,co_secretary@ag.co.id,ES-1580470125542,Bank Artha Graha Bitung (KC),SUBCO-158047012554245,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-01-31 18:17:25,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580892953751"",""orgStructureTPLName"":""KC Bitung"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580892953752"",""orgStructureSKNumber"":""KC Bitung"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580538006497""}]",ES-1580456121025,,,,
195,co_secretary@ag.co.id,ES-1580470168333,Bank Artha Graha Balikpapan (KC),SUBCO-158047016833328,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-01-31 18:17:25,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580730030604"",""orgStructureTPLName"":""KC Balikpapan"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580730030605"",""orgStructureSKNumber"":""KC Balikpapan"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580701550645""}]",ES-1580456121025,,,,
201,co_secretary@ag.co.id,ES-1580470926256,Bank Artha Graha Sutomo Medan (KCP),SUBCO-158047092625606,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-01-31 18:17:25,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580894775319"",""orgStructureTPLName"":""KCP Sutomo - MDN                "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580894775320"",""orgStructureSKNumber"":""KCP Sutomo - MDN    "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580793817129""}]",ES-1580470886808,,,,
206,co_secretary@ag.co.id,ES-1580513878199,Bank Artha Graha Sam Ratulangi Manado (KC),SUBCO-158051387819958,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 06:35:42,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580808349896"",""orgStructureTPLName"":""KC Sam Ratulangi - MND"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580808349896"",""orgStructureSKNumber"":""KC Sam Ratulangi - MND"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580807640574""}]",ES-1580456121025,,,,
