"id","roleid","createdby","createddate","modifiedby","modifieddate","userroleid","userrolestatus","userid"
31178,R_WEB_ESS,SYSTEM,2020-11-02 05:58:13,,,"63EFR_WEB_ESS",ACTIVE,"586D0561"
31179,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:13,,,E738R_MOBILE_ABSENCE_POINT,ACTIVE,"586D0561"
31181,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:13,,,B947R_MOBILE_BIODATA,ACTIVE,"586D0561"
31224,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:15,,,F64DR_MOBILE_ABSENCE_POINT,ACTIVE,"9DA5040E"
31225,R_WEB_ESS,SYSTEM,2020-11-02 05:58:15,,,FC31R_WEB_ESS,ACTIVE,"9DA5040E"
31226,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:15,,,"35A5R_MOBILE_ATTENDANCE",ACTIVE,"9DA5040E"
31227,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:15,,,F61BR_MOBILE_BIODATA,ACTIVE,"9DA5040E"
31228,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:15,,,"9E48R_MOBILE_ACCESS",ACTIVE,"9DA5040E"
29291,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:17,,,"43A8R_MOBILE_BIODATA",ACTIVE,"60F1DFC9"
29292,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:17,,,"088DR_WEB_ACCESS",ACTIVE,"60F1DFC9"
29293,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:17,,,"718DR_MOBILE_ABSENCE_POINT",ACTIVE,"60F1DFC9"
29294,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:17,,,"4403R_MOBILE_ATTENDANCE",ACTIVE,"60F1DFC9"
29295,R_WEB_ESS,SYSTEM,2020-11-02 05:57:17,,,"8B37R_WEB_ESS",ACTIVE,"60F1DFC9"
29297,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:18,,,C55CR_WEB_ACCESS,ACTIVE,"5A779752"
29299,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:18,,,"90C0R_MOBILE_ACCESS",ACTIVE,"5A779752"
29300,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:18,,,"0E87R_MOBILE_ATTENDANCE",ACTIVE,"5A779752"
29301,R_WEB_ESS,SYSTEM,2020-11-02 05:57:18,,,"36CAR_WEB_ESS",ACTIVE,"5A779752"
29302,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:18,,,"4A77R_MOBILE_BIODATA",ACTIVE,"5A779752"
29303,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:18,,,"2B2FR_MOBILE_ABSENCE_POINT",ACTIVE,"5A779752"
29305,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:18,,,D6F9R_MOBILE_BIODATA,ACTIVE,"243E817E"
29306,R_WEB_ESS,SYSTEM,2020-11-02 05:57:18,,,ABB1R_WEB_ESS,ACTIVE,"243E817E"
29307,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:18,,,"5362R_MOBILE_ABSENCE_POINT",ACTIVE,"243E817E"
29308,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:18,,,"869DR_MOBILE_ACCESS",ACTIVE,"243E817E"
29309,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:18,,,"8D1BR_MOBILE_ATTENDANCE",ACTIVE,"243E817E"
29311,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:18,,,"2BA3R_WEB_ACCESS",ACTIVE,"243E817E"
29313,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:18,,,"4C76R_MOBILE_ACCESS",ACTIVE,CB125EAB
29314,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:18,,,EB5CR_MOBILE_ABSENCE_POINT,ACTIVE,CB125EAB
29316,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:18,,,"247ER_WEB_ACCESS",ACTIVE,CB125EAB
29317,R_WEB_ESS,SYSTEM,2020-11-02 05:57:18,,,"3921R_WEB_ESS",ACTIVE,CB125EAB
29318,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:18,,,"7D88R_MOBILE_BIODATA",ACTIVE,CB125EAB
29319,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:18,,,"74B1R_MOBILE_ATTENDANCE",ACTIVE,CB125EAB
29321,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:18,,,E7C1R_MOBILE_BIODATA,ACTIVE,"0E3E8BBC"
29322,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:18,,,"675CR_WEB_ACCESS",ACTIVE,"0E3E8BBC"
29323,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:18,,,"98F7R_MOBILE_ACCESS",ACTIVE,"0E3E8BBC"
29324,R_WEB_ESS,SYSTEM,2020-11-02 05:57:18,,,AE50R_WEB_ESS,ACTIVE,"0E3E8BBC"
29325,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:18,,,"943FR_MOBILE_ABSENCE_POINT",ACTIVE,"0E3E8BBC"
29327,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:18,,,BBAFR_MOBILE_ATTENDANCE,ACTIVE,"0E3E8BBC"
29353,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:19,,,A7DBR_WEB_ACCESS,ACTIVE,"49382111"
29354,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:19,,,EC49R_MOBILE_BIODATA,ACTIVE,"49382111"
29356,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:19,,,"37A6R_MOBILE_ATTENDANCE",ACTIVE,"49382111"
29357,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:19,,,"3847R_MOBILE_ACCESS",ACTIVE,"49382111"
29358,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:19,,,F380R_MOBILE_ABSENCE_POINT,ACTIVE,"49382111"
29359,R_WEB_ESS,SYSTEM,2020-11-02 05:57:19,,,"5D2CR_WEB_ESS",ACTIVE,"49382111"
29361,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:19,,,"091CR_MOBILE_ABSENCE_POINT",ACTIVE,"607D235E"
29362,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:19,,,"8375R_WEB_ACCESS",ACTIVE,"607D235E"
29363,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:19,,,"1BCBR_MOBILE_ACCESS",ACTIVE,"607D235E"
29364,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:19,,,"3A32R_MOBILE_BIODATA",ACTIVE,"607D235E"
29365,R_WEB_ESS,SYSTEM,2020-11-02 05:57:19,,,E65AR_WEB_ESS,ACTIVE,"607D235E"
29367,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:19,,,"5435R_MOBILE_ATTENDANCE",ACTIVE,"607D235E"
31201,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:14,,,B512R_MOBILE_ACCESS,ACTIVE,BF1EA955
31202,R_WEB_ESS,SYSTEM,2020-11-02 05:58:14,,,C661R_WEB_ESS,ACTIVE,BF1EA955
31203,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:14,,,AE33R_WEB_ACCESS,ACTIVE,BF1EA955
31204,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:14,,,E7ACR_MOBILE_ABSENCE_POINT,ACTIVE,BF1EA955
31205,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:14,,,"6389R_MOBILE_BIODATA",ACTIVE,BF1EA955
31207,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:14,,,B695R_WEB_ACCESS,ACTIVE,"776ECA6B"
31208,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:14,,,"5E5ER_MOBILE_ACCESS",ACTIVE,"776ECA6B"
31209,R_WEB_ESS,SYSTEM,2020-11-02 05:58:14,,,"9D5BR_WEB_ESS",ACTIVE,"776ECA6B"
31211,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:14,,,D09BR_MOBILE_BIODATA,ACTIVE,"776ECA6B"
31212,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:14,,,"154ER_MOBILE_ATTENDANCE",ACTIVE,"776ECA6B"
31213,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:14,,,"1B5AR_MOBILE_ABSENCE_POINT",ACTIVE,"776ECA6B"
29329,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:18,,,"86B8R_WEB_ACCESS",ACTIVE,"38C9EE61"
29331,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:18,,,CBD9R_MOBILE_ABSENCE_POINT,ACTIVE,"38C9EE61"
29332,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:18,,,F8A5R_MOBILE_BIODATA,ACTIVE,"38C9EE61"
29333,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:18,,,A236R_MOBILE_ACCESS,ACTIVE,"38C9EE61"
29334,R_WEB_ESS,SYSTEM,2020-11-02 05:57:18,,,B99BR_WEB_ESS,ACTIVE,"38C9EE61"
29335,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:18,,,"1028R_MOBILE_ATTENDANCE",ACTIVE,"38C9EE61"
29337,R_WEB_ESS,SYSTEM,2020-11-02 05:57:18,,,"2624R_WEB_ESS",ACTIVE,"01D2E45E"
29338,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:18,,,"3BC1R_MOBILE_ATTENDANCE",ACTIVE,"01D2E45E"
29339,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:18,,,"83FCR_MOBILE_BIODATA",ACTIVE,"01D2E45E"
29340,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:18,,,"6E53R_MOBILE_ABSENCE_POINT",ACTIVE,"01D2E45E"
29341,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:18,,,"1E67R_WEB_ACCESS",ACTIVE,"01D2E45E"
29342,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:18,,,"1331R_MOBILE_ACCESS",ACTIVE,"01D2E45E"
29345,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:19,,,B740R_MOBILE_ATTENDANCE,ACTIVE,E6611207
29346,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:19,,,"24CAR_WEB_ACCESS",ACTIVE,E6611207
29347,R_WEB_ESS,SYSTEM,2020-11-02 05:57:19,,,B800R_WEB_ESS,ACTIVE,E6611207
29348,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:19,,,CD01R_MOBILE_ACCESS,ACTIVE,E6611207
29349,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:19,,,DF38R_MOBILE_ABSENCE_POINT,ACTIVE,E6611207
29350,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:19,,,C794R_MOBILE_BIODATA,ACTIVE,E6611207
29425,R_WEB_ESS,SYSTEM,2020-11-02 05:57:23,,,F7DER_WEB_ESS,ACTIVE,"780CC6B6"
29426,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:23,,,"2F04R_MOBILE_BIODATA",ACTIVE,"780CC6B6"
29427,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:23,,,"865ER_MOBILE_ABSENCE_POINT",ACTIVE,"780CC6B6"
29429,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:23,,,D11CR_MOBILE_ACCESS,ACTIVE,"780CC6B6"
29430,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:23,,,C991R_WEB_ACCESS,ACTIVE,"780CC6B6"
29431,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:23,,,"21DBR_MOBILE_ATTENDANCE",ACTIVE,"780CC6B6"
29433,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:23,,,"8ECFR_MOBILE_BIODATA",ACTIVE,"880C5945"
29434,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:23,,,"0E96R_MOBILE_ABSENCE_POINT",ACTIVE,"880C5945"
29435,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:23,,,"427ER_WEB_ACCESS",ACTIVE,"880C5945"
29436,R_WEB_ESS,SYSTEM,2020-11-02 05:57:23,,,BFAFR_WEB_ESS,ACTIVE,"880C5945"
29438,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:23,,,E4F6R_MOBILE_ACCESS,ACTIVE,"880C5945"
29439,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:23,,,"07BER_MOBILE_ATTENDANCE",ACTIVE,"880C5945"
29464,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:23,,,"5C45R_MOBILE_BIODATA",ACTIVE,"53A194F6"
29466,R_WEB_ESS,SYSTEM,2020-11-02 05:57:23,,,"991CR_WEB_ESS",ACTIVE,"53A194F6"
29468,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:23,,,F950R_WEB_ACCESS,ACTIVE,"53A194F6"
29469,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:23,,,"9C65R_MOBILE_ABSENCE_POINT",ACTIVE,"53A194F6"
29470,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:23,,,"5EA9R_MOBILE_ACCESS",ACTIVE,"53A194F6"
29471,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:23,,,C569R_MOBILE_ATTENDANCE,ACTIVE,"53A194F6"
29473,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:24,,,A21BR_MOBILE_ATTENDANCE,ACTIVE,"244B6875"
29474,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:24,,,"70D1R_MOBILE_ABSENCE_POINT",ACTIVE,"244B6875"
29475,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:24,,,B7E9R_MOBILE_ACCESS,ACTIVE,"244B6875"
29477,R_WEB_ESS,SYSTEM,2020-11-02 05:57:24,,,A742R_WEB_ESS,ACTIVE,"244B6875"
29478,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:24,,,"54C5R_MOBILE_BIODATA",ACTIVE,"244B6875"
29479,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:24,,,"1D46R_WEB_ACCESS",ACTIVE,"244B6875"
29497,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:24,,,F202R_WEB_ACCESS,ACTIVE,"509B7C8B"
29498,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:24,,,"4EAFR_MOBILE_ACCESS",ACTIVE,"509B7C8B"
29499,R_WEB_ESS,SYSTEM,2020-11-02 05:57:24,,,BC99R_WEB_ESS,ACTIVE,"509B7C8B"
29501,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:24,,,"5664R_MOBILE_ABSENCE_POINT",ACTIVE,"509B7C8B"
29502,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:24,,,C02BR_MOBILE_BIODATA,ACTIVE,"509B7C8B"
29503,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:24,,,"4D19R_MOBILE_ATTENDANCE",ACTIVE,"509B7C8B"
29505,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:24,,,B2FFR_WEB_ACCESS,ACTIVE,FFA3B4D1
29506,R_WEB_ESS,SYSTEM,2020-11-02 05:57:24,,,E1B7R_WEB_ESS,ACTIVE,FFA3B4D1
29507,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:24,,,"696BR_MOBILE_BIODATA",ACTIVE,FFA3B4D1
29508,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:24,,,"6C08R_MOBILE_ACCESS",ACTIVE,FFA3B4D1
29369,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:20,,,D2D7R_MOBILE_BIODATA,ACTIVE,"60A78BE4"
29371,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:20,,,A901R_MOBILE_ABSENCE_POINT,ACTIVE,"60A78BE4"
29372,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:20,,,B208R_MOBILE_ATTENDANCE,ACTIVE,"60A78BE4"
29373,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:20,,,A7EAR_WEB_ACCESS,ACTIVE,"60A78BE4"
29374,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:20,,,AB0FR_MOBILE_ACCESS,ACTIVE,"60A78BE4"
29375,R_WEB_ESS,SYSTEM,2020-11-02 05:57:20,,,A413R_WEB_ESS,ACTIVE,"60A78BE4"
29377,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:20,,,"94B2R_MOBILE_ACCESS",ACTIVE,"275A9950"
29378,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:20,,,"3974R_WEB_ACCESS",ACTIVE,"275A9950"
29379,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:20,,,E094R_MOBILE_BIODATA,ACTIVE,"275A9950"
29380,R_WEB_ESS,SYSTEM,2020-11-02 05:57:20,,,E25CR_WEB_ESS,ACTIVE,"275A9950"
29381,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:20,,,"4FE6R_MOBILE_ABSENCE_POINT",ACTIVE,"275A9950"
29382,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:20,,,"1CB8R_MOBILE_ATTENDANCE",ACTIVE,"275A9950"
29385,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:20,,,"9E3BR_MOBILE_BIODATA",ACTIVE,EACD12A2
29386,R_WEB_ESS,SYSTEM,2020-11-02 05:57:20,,,A850R_WEB_ESS,ACTIVE,EACD12A2
29387,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:20,,,"1641R_WEB_ACCESS",ACTIVE,EACD12A2
29388,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:20,,,"9E0FR_MOBILE_ABSENCE_POINT",ACTIVE,EACD12A2
29390,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:20,,,"23EDR_MOBILE_ACCESS",ACTIVE,EACD12A2
29391,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:20,,,E5F3R_MOBILE_ATTENDANCE,ACTIVE,EACD12A2
29393,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:21,,,"257FR_MOBILE_ABSENCE_POINT",ACTIVE,CE6144C7
29394,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:21,,,"5101R_WEB_ACCESS",ACTIVE,CE6144C7
29395,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:21,,,E368R_MOBILE_ATTENDANCE,ACTIVE,CE6144C7
29397,R_WEB_ESS,SYSTEM,2020-11-02 05:57:21,,,"9C2ER_WEB_ESS",ACTIVE,CE6144C7
29398,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:21,,,"6751R_MOBILE_BIODATA",ACTIVE,CE6144C7
29399,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:21,,,"5D5CR_MOBILE_ACCESS",ACTIVE,CE6144C7
29401,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:22,,,"7908R_MOBILE_ACCESS",ACTIVE,BF23C1DF
29403,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:22,,,"0490R_MOBILE_ATTENDANCE",ACTIVE,BF23C1DF
29404,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:22,,,D704R_MOBILE_BIODATA,ACTIVE,BF23C1DF
29405,R_WEB_ESS,SYSTEM,2020-11-02 05:57:22,,,F74BR_WEB_ESS,ACTIVE,BF23C1DF
29406,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:22,,,"6C21R_WEB_ACCESS",ACTIVE,BF23C1DF
29407,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:22,,,"609CR_MOBILE_ABSENCE_POINT",ACTIVE,BF23C1DF
29409,R_WEB_ESS,SYSTEM,2020-11-02 05:57:22,,,"01BFR_WEB_ESS",ACTIVE,"02BFC9DC"
29410,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:22,,,"3F5BR_MOBILE_BIODATA",ACTIVE,"02BFC9DC"
29412,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:22,,,"1452R_MOBILE_ABSENCE_POINT",ACTIVE,"02BFC9DC"
29413,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:22,,,F0D8R_WEB_ACCESS,ACTIVE,"02BFC9DC"
29414,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:22,,,"6B15R_MOBILE_ACCESS",ACTIVE,"02BFC9DC"
29415,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:22,,,"9647R_MOBILE_ATTENDANCE",ACTIVE,"02BFC9DC"
29418,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:22,,,AABER_MOBILE_ATTENDANCE,ACTIVE,"389EE414"
29419,R_WEB_ESS,SYSTEM,2020-11-02 05:57:22,,,"2DBAR_WEB_ESS",ACTIVE,"389EE414"
29420,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:22,,,"41E0R_WEB_ACCESS",ACTIVE,"389EE414"
29421,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:22,,,"0AA6R_MOBILE_BIODATA",ACTIVE,"389EE414"
29422,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:22,,,"2632R_MOBILE_ACCESS",ACTIVE,"389EE414"
29423,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:22,,,"3730R_MOBILE_ABSENCE_POINT",ACTIVE,"389EE414"
29441,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:23,,,"3FE6R_MOBILE_BIODATA",ACTIVE,F9FE0B3D
29442,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:23,,,B3BFR_MOBILE_ACCESS,ACTIVE,F9FE0B3D
29443,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:23,,,"6F05R_WEB_ACCESS",ACTIVE,F9FE0B3D
29444,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:23,,,"8874R_MOBILE_ATTENDANCE",ACTIVE,F9FE0B3D
29445,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:23,,,E56FR_MOBILE_ABSENCE_POINT,ACTIVE,F9FE0B3D
29446,R_WEB_ESS,SYSTEM,2020-11-02 05:57:23,,,"8A2DR_WEB_ESS",ACTIVE,F9FE0B3D
31216,R_WEB_ESS,SYSTEM,2020-11-02 05:58:15,,,"3AE2R_WEB_ESS",ACTIVE,"6F71B45E"
31217,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:58:15,,,"569FR_MOBILE_ABSENCE_POINT",ACTIVE,"6F71B45E"
31218,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:58:15,,,C2C7R_MOBILE_ATTENDANCE,ACTIVE,"6F71B45E"
31219,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:58:15,,,"801FR_MOBILE_ACCESS",ACTIVE,"6F71B45E"
31221,R_WEB_ACCESS,SYSTEM,2020-11-02 05:58:15,,,"1A18R_WEB_ACCESS",ACTIVE,"6F71B45E"
31222,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:58:15,,,"1BAER_MOBILE_BIODATA",ACTIVE,"6F71B45E"
29449,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:23,,,F38DR_WEB_ACCESS,ACTIVE,"56E4138B"
29450,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:23,,,"1F47R_MOBILE_BIODATA",ACTIVE,"56E4138B"
29452,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:23,,,"6AFFR_MOBILE_ABSENCE_POINT",ACTIVE,"56E4138B"
29453,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:23,,,"02EFR_MOBILE_ATTENDANCE",ACTIVE,"56E4138B"
29454,R_WEB_ESS,SYSTEM,2020-11-02 05:57:23,,,"5A16R_WEB_ESS",ACTIVE,"56E4138B"
29455,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:23,,,"280CR_MOBILE_ACCESS",ACTIVE,"56E4138B"
29458,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:23,,,CD7FR_MOBILE_ACCESS,ACTIVE,"9D13C782"
29459,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:23,,,CA07R_MOBILE_BIODATA,ACTIVE,"9D13C782"
29461,R_WEB_ESS,SYSTEM,2020-11-02 05:57:23,,,"1AB6R_WEB_ESS",ACTIVE,"9D13C782"
29463,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:23,,,"295ER_WEB_ACCESS",ACTIVE,"9D13C782"
29465,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:23,,,"49A2R_MOBILE_ABSENCE_POINT",ACTIVE,"9D13C782"
29467,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:23,,,"8F66R_MOBILE_ATTENDANCE",ACTIVE,"9D13C782"
29481,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:24,,,AD21R_WEB_ACCESS,ACTIVE,A9A8E8B2
29482,R_WEB_ESS,SYSTEM,2020-11-02 05:57:24,,,F1EDR_WEB_ESS,ACTIVE,A9A8E8B2
29483,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:24,,,"30A8R_MOBILE_BIODATA",ACTIVE,A9A8E8B2
29485,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:24,,,"060DR_MOBILE_ATTENDANCE",ACTIVE,A9A8E8B2
29486,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:24,,,"60CFR_MOBILE_ABSENCE_POINT",ACTIVE,A9A8E8B2
29487,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:24,,,D80CR_MOBILE_ACCESS,ACTIVE,A9A8E8B2
29490,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:24,,,"76C7R_MOBILE_ATTENDANCE",ACTIVE,C2CC57F0
29491,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:24,,,DA6ER_MOBILE_BIODATA,ACTIVE,C2CC57F0
29492,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:57:24,,,"6862R_MOBILE_ABSENCE_POINT",ACTIVE,C2CC57F0
29493,R_WEB_ACCESS,SYSTEM,2020-11-02 05:57:24,,,"12DAR_WEB_ACCESS",ACTIVE,C2CC57F0
29494,R_WEB_ESS,SYSTEM,2020-11-02 05:57:24,,,"9F58R_WEB_ESS",ACTIVE,C2CC57F0
29495,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:24,,,"7AA4R_MOBILE_ACCESS",ACTIVE,C2CC57F0
29513,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:57:24,,,D02AR_MOBILE_BIODATA,ACTIVE,"358536B6"
29514,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:57:24,,,"550ER_MOBILE_ACCESS",ACTIVE,"358536B6"
29515,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:57:24,,,"0811R_MOBILE_ATTENDANCE",ACTIVE,"358536B6"
