"id","company","facilities","createdby","createddate","modifiedby","modifieddate","facilityid","facilityname","facilitynotes","facilityphotourl","facilitystatus","orgstructuretplid","ougrade","ouid","facilitydestination","facilitytemplatetype"
221,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1587546490207"",""facilityDetailNotes"":"""",""facilityDetailQty"":2,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERSONAL COMPUTER"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 16:42:39"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-04-22 00:51:02,SYSTEM,2020-04-27 02:16:30,FAC-1587519494292,Testing1,"","",INACTIVE,STR-1581392129747,"[{""bizparKey"":""GRADE-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""1"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}]","{""salaryStartFrom"":1.0E8,""salaryStartTo"":2.0E8,""ouid"":""OU-1582715431721"",""oulevel"":{""bizparKey"":""LEVEL-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KOMISARIS"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:02:03"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_LEVEL""},""ouposition"":{""bizparKey"":""LEVEL-001-KMRIS"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KOMISARIS"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:02:03"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_POSITION""},""ouhashChild"":true,""ouparentID"":""OU-1581393594723"",""oujobDescription"":""cek job"",""ougrade"":[{""bizparKey"":""GRADE-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""1"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}]}",,
123,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1580270301115"",""facilityDetailNotes"":"""",""facilityDetailQty"":2,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BINDEX"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 09:42:39"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""18-11-2019 10:44:21""},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1580428031261"",""facilityDetailNotes"":"""",""facilityDetailQty"":11,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LOKER KARYAWAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""31-10-2019 08:03:59"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-01-29 10:56:13,SYSTEM,2020-01-31 06:47:25,FAC-1580270260725,FACILITY EKSAD,"",image/configuration_facility/IMG_FACILITY_FAC-1580270260725-Screenshot from 2019-09-11 13-22-08.png,ACTIVE,,,,,
202,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],EMP-205,2020-03-26 03:47:38,EMP-205,2020-03-26 04:07:41,FAC-1585195642854,Facility2,"","",INACTIVE,,,,,
204,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],EMP-205,2020-03-26 03:47:38,EMP-205,2020-03-26 04:10:52,FAC-1585195840634,yyuu,"","",INACTIVE,,,,,
203,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",,EMP-205,2020-03-26 03:47:38,SYSTEM,2020-03-26 04:10:56,FAC-1585195833672,r,"","",INACTIVE,,,,,
201,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],EMP-205,2020-03-26 03:47:38,EMP-205,2020-03-26 04:07:17,FAC-1585195609195,Facility2,"","",INACTIVE,,,,,
241,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1587953919984"",""facilityDetailNotes"":"""",""facilityDetailQty"":300000,""facilityType"":{""bizparKey"":""FACTYP-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUNJANGAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-006-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LISTRIK/AIR/TELEPON"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1587953943067"",""facilityDetailNotes"":"""",""facilityDetailQty"":300000,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SEWA RUMAH"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":""23-04-2020 23:12:32""},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-04-27 01:52:08,SYSTEM,2020-04-27 02:19:03,FAC-1587953821899,FACILITY PLACE ON SITE (28/04/2020)EDIT,"","",ACTIVE,,,,,
222,"{""esID"":""ES-1583989469491"",""esSubcoID"":""SUBCO-158398946949129"",""esName"":""KPNO ROLE""}","[{""facilityDetailID"":""FACDET-1595833297946"",""facilityDetailNotes"":"""",""facilityDetailQty"":3,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM TIGA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:24:40"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]","4AA59240",2020-04-22 01:50:23,EMP-000368,2020-07-27 14:10:21,FAC-1587541764673,FACILITY ROTASI EO,"","",ACTIVE,,,,,
254,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1595919161358"",""facilityDetailNotes"":"""",""facilityDetailQty"":21,""facilityType"":{""bizparKey"":""FACTYP-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUNJANGAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-006-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LISTRIK/AIR/TELEPON"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-07-28 13:45:06,EMP-205,2020-08-26 09:58:57,FAC-1595918706870,Template 2020 JULI,"","",ACTIVE,,,,,
206,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],EMP-205,2020-03-30 05:06:00,EMP-205,2020-03-30 05:31:30,FAC-1585546271710,testing,"","",INACTIVE,,,,,
243,null,"[{""facilityDetailID"":""FACDET-1595489038171"",""facilityDetailNotes"":"""",""facilityDetailQty"":5,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""MEJA KERJA"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""31-10-2019 08:03:59"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1595489099931"",""facilityDetailNotes"":"""",""facilityDetailQty"":30,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERSONAL COMPUTER"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 09:42:39"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1595489151334"",""facilityDetailNotes"":"""",""facilityDetailQty"":50,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERSONAL COMPUTER"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 09:42:39"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1595489270404"",""facilityDetailNotes"":"""",""facilityDetailQty"":90000,""facilityType"":{""bizparKey"":""FACTYP-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUNJANGAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-006-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LISTRIK/AIR/TELEPON"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-07-23 13:50:11,SYSTEM,2020-07-23 07:56:46,FAC-1595487018746,testing,"","",INACTIVE,,,,,
270,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",,SYSTEM,2020-04-22 03:07:20,,,FAC-KAHFI-TEST,FACILITY NAME,FACILITY NAME,Facility Photo URL,ACTIVE,,,,,
242,"{""esID"":""ES-1583989469491"",""esSubcoID"":""SUBCO-158398946949129"",""esName"":""KPNO ROLE""}","[{""facilityDetailID"":""FACDET-1593573855126"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""APARTEMEN"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":""23-04-2020 23:11:03""},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1593573877425"",""facilityDetailNotes"":"""",""facilityDetailQty"":1000000,""facilityType"":{""bizparKey"":""FACTYP-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUNJANGAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-006-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LISTRIK/AIR/TELEPON"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1593573920854"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERSONAL COMPUTER"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 16:42:39"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-000368,2020-07-01 02:42:46,SYSTEM,2020-07-01 03:26:02,FAC-1593573788358,Facility New20,"","",INACTIVE,,,,,
207,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1585546496488"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BINDEX"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 16:42:39"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""18-11-2019 17:44:21""},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-03-30 05:34:21,SYSTEM,2020-03-30 05:35:09,FAC-1585546464364,saes,"","",INACTIVE,,,,,
205,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],EMP-205,2020-03-30 05:20:52,SYSTEM,2020-04-02 12:11:36,FAC-1585545744032,FACILITY - DANGDUTANZ,"","",INACTIVE,,,,,
251,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",,EMP-205,2020-07-27 12:36:18,EMP-205,,FAC-1595828178088,Template Model 3,"","",ACTIVE,,,,,
255,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",,EMP-205,2020-08-04 12:02:42,EMP-205,2020-08-04 05:02:53,FAC-1596517362538,testing,"","",INACTIVE,,,,,
257,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",,EMP-205,2020-08-04 12:04:30,EMP-205,2020-08-04 05:05:38,FAC-1596517470734,testing lagi,"","",INACTIVE,,,,,
208,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1585812290501"",""facilityDetailNotes"":"""",""facilityDetailQty"":3,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM TIGA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:24:40"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-04-02 06:28:41,SYSTEM,2020-04-02 07:25:15,FAC-1585812253394,B,"","",INACTIVE,,,,,
137,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1581392238554"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERSONAL COMPUTER"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 16:42:39"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1581392254580"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BINDEX"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 16:42:39"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""18-11-2019 17:44:21""},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1581392280403"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""MEJA KERJA"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""31-10-2019 15:03:59"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1581392333021"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LOKER KARYAWAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""31-10-2019 15:03:59"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1581392343245"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LAPTOP"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1581392377087"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM TIGA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:24:40"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1581392390780"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM DUA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:24:26"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1581392403818"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ID CARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:23:41"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-001-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ID CARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""05-11-2019 21:15:01"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-02-11 10:31:29,SYSTEM,2020-04-02 09:44:10,FAC-1581392205226,FACILITY- DEPUTI DIREKTUR,"",image/configuration_facility/IMG_FACILITY_FAC-1581392205226-download.jpeg,ACTIVE,,,,,
