id;bizparcategory;createdby;createddate;modifiedby;modifieddate;bizparkey;bizparstatus;bizparvalue
173;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOEXI;ACTIVE;Senior Officer Exim
174;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOFEX;ACTIVE;Senior Officer Exim
175;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOFITS;ACTIVE;Senior Officer IT Security
176;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOHIN;ACTIVE;Senior Officer Hubungan Industrial
177;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOHKO;ACTIVE;Senior Officer Hukum Kredit dan Operasi
178;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOHRW;ACTIVE;Senior Officer Hardware
179;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOHUP;ACTIVE;Senior Officer Hukum Perusahaan
180;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOIKT;ACTIVE;Senior Officer Ins. Keu & Trans Perbankan Glob
181;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOITS;ACTIVE;Senior Officer IT Security
182;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOK2C1;ACTIVE;Senior Officer Kontrol 2 Cabang 1
183;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOK2C2;ACTIVE;Senior Officer Kontrol 2 Cabang 2
184;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOK2KP;ACTIVE;Senior Officer Kontrol 2 KPNO
185;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOK3C1;ACTIVE;Senior Office Kontrol 3 Cabang 1
186;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOK3CA;ACTIVE;Senior Officer Kontrol 3 Cabang 2
187;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOK3SO;ACTIVE;Senior Officer Kontrol 3 Sentra Operasi
188;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKDK1;ACTIVE;Senior Officer Korporasi dan Komersil 1
189;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKDK2;ACTIVE;Senior Officer Korporasi dan Komersil 2
190;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKKR;ACTIVE;Senior Officer Kontrol Kredit
191;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKLK1;ACTIVE;Senior Officer Kontrol Luar Kota 1
192;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKLK2;ACTIVE;Senior Officer Kontrol Luar Kota 2
193;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKLK3;ACTIVE;Senior Officer Kontrol Luar Kota 3
194;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKLK4;ACTIVE;Senior Officer Kontrol Luar Kota 4
195;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKLK5;ACTIVE;Senior Officer Kontrol Luar Kota 5
196;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKMB;ACTIVE;Senior Officer Konsumer Bisnis
197;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKOM;ACTIVE;Senior Officer Kompensasi
198;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKOP;ACTIVE;Senior Officer Kepatuhan Operasi
199;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKPK;ACTIVE;Senior Officer Kepatuhan Kredit
200;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKS1;ACTIVE;Senior Officer Kontrol 1 Cabang 1
201;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKS2;ACTIVE;Senior Officer Kontrol 1 Cabang 2
202;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKS3;ACTIVE;Senior Officer Kontrol 1 Cabang 3
203;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKS4;ACTIVE;Senior Officer Kontrol 1 Cabang 4
204;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKSP;ACTIVE;Senior Officer Konsumer SPK
205;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKT1;ACTIVE;Senior Officer Kontrol 1
206;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKT2;ACTIVE;Senior Officer Kontrol 2
207;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKT3;ACTIVE;Senior Officer Kontrol 3
208;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKT4;ACTIVE;Senior Officer Kontrol 4
209;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKT5;ACTIVE;Senior Officer Kontrol 5
210;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKT6;ACTIVE;Senior Officer Kontrol 6
211;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKT7;ACTIVE;Senior Officer Kontrol 7
212;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKT8;ACTIVE;Senior Officer Kontrol 8
213;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKTL;ACTIVE;Senior Officer Kantor Layanan
214;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKTT;ACTIVE;Senior Officer KTTD
215;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOKUC;ACTIVE;Senior Officer KUR Collection
216;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOLIK;ACTIVE;Senior Officer Litigasi Kredit
217;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOLIP;ACTIVE;Senior Officer Litigasi Perusahaan
218;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOLKI;ACTIVE;Senior Officer Layanan Keuangan Inklusif
219;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOLP1;ACTIVE;Senior Officer Layanan Perbankan Inklusif 1
220;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOLP2;ACTIVE;Senior Officer Layanan Perbankan Inklusif 2
221;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOLP3;ACTIVE;Senior Officer Layanan Perbankan Inklusif 3
222;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOMB1;ACTIVE;Senior Officer Mikro Bisnis 1
223;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOMB2;ACTIVE;Senior Officer Mikro Bisnis 2
224;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOMB3;ACTIVE;Senior Officer Mikro Bisnis 3
225;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOMBS;ACTIVE;Senior Officer Mikro Bisnis
226;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOMDS;ACTIVE;Senior Officer Marketing Design & Strategi
227;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOMIC;ACTIVE;Senior Officer Mikro Collection
228;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOMIS;ACTIVE;Senior Officer MIS
229;CORPORATE_POSITION;SYSTEM;26/06/2019 16:43;SYSTEM;26/06/2019 16:43;LVL-004-SOMKM;ACTIVE;Senior Officer Marketing Komunikasi
230;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOMKT;ACTIVE;Senior Officer Marketing Tresuri
231;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOMPN;ACTIVE;Senior Officer MPN-PP
232;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOMPR;ACTIVE;Senior Officer Manaj Pengukuran Risiko Kredit
233;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SONOC;ACTIVE;Senior Officer NOC
234;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOF1;ACTIVE;Senior Officer 1
235;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOF2;ACTIVE;Senior Officer 2
236;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOF3;ACTIVE;Senior Officer 3
237;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOF5;ACTIVE;Senior Officer 5
238;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOF6;ACTIVE;Senior Officer 6
239;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRA;ACTIVE;Senior Officer Operasi Ambon
240;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRB;ACTIVE;Senior Officer Operasi Bandung
241;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRBJ;ACTIVE;Senior Officer Operasi Banjarmasin
242;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRBL;ACTIVE;Senior Officer Operasi Balikpapan
243;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRBR;ACTIVE;Senior Officer Operasi Berau
244;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRBT;ACTIVE;Senior Officer Operasi Batam
245;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRBU;ACTIVE;Senior Officer Operasi Bitung
246;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRC;ACTIVE;Senior Officer Operasi Cirebon
247;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRD;ACTIVE;Senior Officer Operasi Denpasar
248;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRG;ACTIVE;Senior Officer Operasi Garut
249;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRJA;ACTIVE;Senior Officer Operasi Jambi
250;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRKU;ACTIVE;Senior Officer Operasi Kupang
251;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRLA;ACTIVE;Senior Officer Operasi Lampung
252;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRMA;ACTIVE;Senior Officer Operasi Makassar
253;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRMD;ACTIVE;Senior Officer Operasi Manado
254;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRME;ACTIVE;Senior Officer Operasi Medan
255;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRP1;ACTIVE;Senior Officer Operasional Prosedur 1
256;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRP2;ACTIVE;Senior Officer Operasional Prosedur 2
257;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRPB;ACTIVE;Senior Officer Operasi Pekan Baru
258;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRPL;ACTIVE;Senior Officer Operasi Palembang
259;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRPP;ACTIVE;Senior Officer Operasi Pangkal Pinang
260;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRPT;ACTIVE;Senior Officer Operasi Pontianak
261;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRS;ACTIVE;Senior Officer Operasi Semarang
262;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRSB;ACTIVE;Senior Officer Operasi Surabaya
263;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRSL;ACTIVE;Senior Officer Operasi Solo
264;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRTN;ACTIVE;Senior Officer Operasi Ternate
265;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOPRWT;ACTIVE;Senior Officer Operasi Watampone
266;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOOSMRND;ACTIVE;Senior Officer Operasi Samarinda
267;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPAK;ACTIVE;Senior Officer Pengelolaan Aset Khusus
268;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPBJ;ACTIVE;Senior Officer Pengembangan Jaringan
269;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPBK;ACTIVE;Senior Officer Perbaikan
270;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPBM;ACTIVE;Senior Officer Pendukung Bisnis Marketing
271;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPBN;ACTIVE;Senior Officer Pengembangan Bisnis
272;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPBP;ACTIVE;Senior Officer Pengembangan Bisnis Pendanaan
273;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPDC;ACTIVE;Senior Officer Pendukung Cabang
274;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPDS;ACTIVE;Senior Officer Pendukung Sindikasi
275;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPGR;ACTIVE;Senior Officer Penagihan Ritel
276;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPJM;ACTIVE;Senior Officer Penilai Jaminan
277;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPLP;ACTIVE;Senior Officer Pelaporan
278;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPLT;ACTIVE;Senior Officer Pelatihan
279;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPME;ACTIVE;Senior Officer Premises Mech. & Elect. Support
280;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPMK;ACTIVE;Senior Officer Penagihan Mikro
281;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPNJ;ACTIVE;Senior Officer Pinjaman
282;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPOP;ACTIVE;Senior Officer Pembinaan Operasi
283;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPOT;ACTIVE;Senior Officer Pendukung Ops, Trops dan Exim      
284;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPPR;ACTIVE;Senior Officer Premises Perencanaan
285;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPPRM;ACTIVE;Senior Officer Pengembangan Produk
286;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPSD;ACTIVE;Senior Officer Pengembangan SDM
287;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOPSO;ACTIVE;Senior Officer Pembinaan Sentra Ops 1
288;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOQAS;ACTIVE;Senior Officer QA
289;CORPORATE_POSITION;SYSTEM;26/06/2019 16:44;SYSTEM;26/06/2019 16:44;LVL-004-SOQASS;ACTIVE;Senior Officer Quality Assurance
290;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORD1;ACTIVE;Senior Officer Review dan Analis
291;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORD2;ACTIVE;Senior Officer Review dan Analis 2
292;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOREM;ACTIVE;Senior Officer Remedial
293;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORETT;ACTIVE;Senior Officer Remittance
294;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORKL;ACTIVE;Senior Officer Rekonsiliasi
295;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORKR;ACTIVE;Senior Officer Rekrutmen
296;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOROT;ACTIVE;Senior Officer Risiko Operasi & TI
297;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORPL;ACTIVE;Senior Officer Risiko Pasar dan Likuiditas
298;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORT1;ACTIVE;Senior Officer Ritel Bisnis 1
299;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORT2;ACTIVE;Senior Officer Ritel Bisnis 2
300;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORT3;ACTIVE;Senior Officer Ritel Bisnis 3
301;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORTC;ACTIVE;Senior Officer Retail Collection
302;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORTG;ACTIVE;Senior Officer RTGS
303;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SORTK;ACTIVE;Senior Officer Restruktur
304;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSDP;ACTIVE;Senior Officer Sentra Deposito & Pinjaman
305;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSKD;ACTIVE;Senior Officer Sentra Kendari
306;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSKDS;ACTIVE;Senior Officer Sisdur Kredit dan SDM
307;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSKK;ACTIVE;Senior Officer SKAI Kredit
308;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSKL;ACTIVE;Senior Officer Sistem Kontrol & Library
309;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSKN;ACTIVE;Senior Officer SKN
310;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSKO;ACTIVE;Senior Officer SKAI Operasi
311;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSKR;ACTIVE;Senior Officer Sisdur Kredit
312;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSKS;ACTIVE;Senior Officer SKAI Supervisi
313;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSKT;ACTIVE;Senior Officer SKAI Teknologi Informasi
314;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSND;ACTIVE;Senior Officer Sindikasi
315;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSOP2;ACTIVE;Seniof Officer Sentra Operasi 2
316;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSRS;ACTIVE;Senior Officer SKN dan RTGS Sentra
317;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSRT;ACTIVE;Senior Officer SAM & Rekstrukturisasi
318;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOSSD;ACTIVE;Senior Officer Sisdur SDM
319;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOTAX;ACTIVE;Senior Officer Tax
320;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOTLD;ACTIVE;Senior Officer Team Leader
321;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOTRK;ACTIVE;Senior Officer Tinjauan Risiko Kredit
322;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOTROP;ACTIVE;Senior Officer Trops
323;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOTROPS;ACTIVE;Senior Officer Trops
324;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOTRT;ACTIVE;Senior Officer Transaksi Tresuri
325;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOUKS;ACTIVE;Senior Officer UKS
326;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOUMB;ACTIVE;Senior Officer Umum Biaya
327;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOUMM;ACTIVE;Senior Officer umum
328;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOUOP;ACTIVE;Senior Officer Umum Operasional
329;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOUPI;ACTIVE;Senior Officer Umum Pengadaan, Inv. dan Gudang ATK
330;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOURS;ACTIVE;Senior Officer User Reps dan Sisdur IT
331;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOVMG;ACTIVE;Senior Officer Vendor Management
332;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-SOVMJ;ACTIVE;Senior Officer Vendor Manajemen
333;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-004-STSTFI;ACTIVE;Staff Senior Treasuri dan FI
334;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-0050SOKKJL;ACTIVE;Senior Officer KK
335;CORPORATE_POSITION;SYSTEM;26/06/2019 16:45;SYSTEM;26/06/2019 16:45;LVL-005-51301001003001001;ACTIVE;Staff Collection Cabang
