"id","bizparcategory","createdby","createddate","modifiedby","modifieddate","bizparkey","bizparstatus","bizparvalue"
253,RECRUITMENT_DOCUMENT_TYPE,SYSTEM,2019-06-26 16:40:16,SYSTEM,2019-06-26 16:40:16,REC-DOC-TYP-02,ACTIVE,FOTOKOPI CV
254,RECRUITMENT_DOCUMENT_TYPE,SYSTEM,2019-06-26 16:40:17,SYSTEM,2019-06-26 16:40:17,REC-DOC-TYP-03,ACTIVE,FOTOKOPI IJAZAH
224,SPPD_COST_TYPE,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:39:47,CT-TR,ACTIVE,TRANSPORTASI
225,SPPD_COST_TYPE,SYSTEM,2019-06-26 16:39:48,SYSTEM,2019-06-26 16:39:48,CT-PN,ACTIVE,PENGINAPAN
226,SPPD_COST_TYPE,SYSTEM,2019-06-26 16:39:49,SYSTEM,2019-06-26 16:39:49,CT-US,ACTIVE,UANG SAKU
227,SPPD_COST_TYPE,SYSTEM,2019-06-26 16:39:50,SYSTEM,2019-06-26 16:39:50,CT-TL,ACTIVE,TRANSPORT LOKAL
228,SPPD_COST_CATEGORY,SYSTEM,2019-06-26 16:39:51,SYSTEM,2019-06-26 16:39:51,CT-TR-CG-01,ACTIVE,PESAWAT
229,SPPD_COST_CATEGORY,SYSTEM,2019-06-26 16:39:52,SYSTEM,2019-06-26 16:39:52,CT-TR-CG-02,ACTIVE,KERETA API
230,SPPD_COST_CATEGORY,SYSTEM,2019-06-26 16:39:53,SYSTEM,2019-06-26 16:39:53,CT-TR-CG-03,ACTIVE,KAPAL LAUT
231,SPPD_COST_CATEGORY,SYSTEM,2019-06-26 16:39:54,SYSTEM,2019-06-26 16:39:54,CT-TR-CG-04,ACTIVE,BUS
232,SPPD_COST_CATEGORY,SYSTEM,2019-06-26 16:39:55,SYSTEM,2019-06-26 16:39:55,CT-PN-CG-01,ACTIVE,HOTEL
233,SPPD_COST_CATEGORY,SYSTEM,2019-06-26 16:39:56,SYSTEM,2019-06-26 16:39:56,CT-US-CG-01,ACTIVE,UANG SAKU
234,SPPD_COST_CATEGORY,SYSTEM,2019-06-26 16:39:57,SYSTEM,2019-06-26 16:39:57,CT-TL-CG-01,ACTIVE,TRANPORTASI LOKAL (TAKSI/BENSIN/TOL)
235,SPPD_ACCOUNT_TYPE,SYSTEM,2019-06-26 16:39:58,SYSTEM,2019-06-26 16:39:58,SPACTY-01,ACTIVE,REKENING PRIBADI
236,SPPD_ACCOUNT_TYPE,SYSTEM,2019-06-26 16:39:59,SYSTEM,2019-06-26 16:39:59,SPACTY-02,ACTIVE,REKENING PENAMPUNG
237,SPPD_ACCOUNT_TYPE,SYSTEM,2019-06-26 16:40:00,SYSTEM,2019-06-26 16:40:00,SPACTY-03,ACTIVE,REKENING KARTU KREDIT
238,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:01,SYSTEM,2019-06-26 16:40:01,EDUDEG-01,ACTIVE,S. Si
239,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:02,SYSTEM,2019-06-26 16:40:02,EDUDEG-02,ACTIVE,S. T
240,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:03,SYSTEM,2019-06-26 16:40:03,EDUDEG-03,ACTIVE,S. Mn
241,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:04,SYSTEM,2019-06-26 16:40:04,EDUDEG-04,ACTIVE,S. E
242,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:05,SYSTEM,2019-06-26 16:40:05,EDUDEG-05,ACTIVE,S. Kom
243,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:06,SYSTEM,2019-06-26 16:40:06,EDUDEG-06,ACTIVE,M. H.
244,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:07,SYSTEM,2019-06-26 16:40:07,EDUDEG-07,ACTIVE,Ir.
245,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:08,SYSTEM,2019-06-26 16:40:08,EDUDEG-08,ACTIVE,S. Psi
246,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:09,SYSTEM,2019-06-26 16:40:09,EDUDEG-09,ACTIVE,S. Ked
247,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:10,SYSTEM,2019-06-26 16:40:10,EDUDEG-10,ACTIVE,Dra
248,EDUCATION_DEGREE,SYSTEM,2019-06-26 16:40:11,SYSTEM,2019-06-26 16:40:11,EDUDEG-11,ACTIVE,Drs
249,SOCIAL_MEDIA,SYSTEM,2019-06-26 16:40:12,SYSTEM,2019-06-26 16:40:12,SOSMED-01,ACTIVE,FACEBOOK
250,SOCIAL_MEDIA,SYSTEM,2019-06-26 16:40:13,SYSTEM,2019-06-26 16:40:13,SOSMED-02,ACTIVE,INSTAGRAM
251,SOCIAL_MEDIA,SYSTEM,2019-06-26 16:40:14,SYSTEM,2019-06-26 16:40:14,SOSMED-03,ACTIVE,TWITTER
261,RECRUITMENT_QUALIFICATION_TYPE,SYSTEM,2019-06-26 16:40:24,SYSTEM,2019-06-26 16:40:24,REC-Q-TYPE-01,ACTIVE,JENIS KELAMIN
255,RECRUITMENT_DOCUMENT_TYPE,SYSTEM,2019-06-26 16:40:18,SYSTEM,2019-06-26 16:40:18,REC-DOC-TYP-04,ACTIVE,FOTOKOPI KTP
256,RECRUITMENT_DOCUMENT_TYPE,SYSTEM,2019-06-26 16:40:19,SYSTEM,2019-06-26 16:40:19,REC-DOC-TYP-05,ACTIVE,FOTOKOPI TRANSKRIP NILAI
260,RECRUITMENT_DOCUMENT_TYPE,SYSTEM,2019-06-26 16:40:23,SYSTEM,2019-06-26 16:40:23,REC-DOC-TYP-09,ACTIVE,PENDUKUNG LAINNYA
252,RECRUITMENT_DOCUMENT_TYPE,SYSTEM,2019-06-26 16:40:15,SYSTEM,2019-06-26 16:40:15,REC-DOC-TYP-01,ACTIVE,SURAT LAMARAN
257,RECRUITMENT_DOCUMENT_TYPE,SYSTEM,2019-06-26 16:40:20,SYSTEM,2019-06-26 16:40:20,REC-DOC-TYP-06,ACTIVE,PASFOTO BERLATAR WARNA MERAH
258,RECRUITMENT_DOCUMENT_TYPE,SYSTEM,2019-06-26 16:40:21,SYSTEM,2019-06-26 16:40:21,REC-DOC-TYP-07,ACTIVE,SKCK
262,RECRUITMENT_QUALIFICATION_TYPE,SYSTEM,2019-06-26 16:40:25,SYSTEM,2019-06-26 16:40:25,REC-Q-TYPE-02,ACTIVE,UMUR
263,RECRUITMENT_QUALIFICATION_TYPE,SYSTEM,2019-06-26 16:40:26,SYSTEM,2019-06-26 16:40:26,REC-Q-TYPE-03,ACTIVE,BERPENGALAMAN
264,RECRUITMENT_QUALIFICATION_TYPE,SYSTEM,2019-06-26 16:40:27,SYSTEM,2019-06-26 16:40:27,REC-Q-TYPE-04,ACTIVE,PENDIDIKAN
265,RECRUITMENT_QUALIFICATION_TYPE,SYSTEM,2019-06-26 16:40:28,SYSTEM,2019-06-26 16:40:28,REC-Q-TYPE-05,ACTIVE,PENGUASAAN BAHASA
266,RECRUITMENT_QUALIFICATION_TYPE,SYSTEM,2019-06-26 16:40:29,SYSTEM,2019-06-26 16:40:29,REC-Q-TYPE-06,ACTIVE,TOEFL
268,RECRUITMENT_QUALIFICATION_TYPE,SYSTEM,2019-06-26 16:40:31,SYSTEM,2019-06-26 16:40:31,REC-Q-TYPE-08,ACTIVE,NILAI/IPK
269,RECRUITMENT_QUALIFICATION_TYPE,SYSTEM,2019-06-26 16:40:32,SYSTEM,2019-06-26 16:40:32,REC-Q-TYPE-09,ACTIVE,AKREDITASI PT
270,RECRUITMENT_QUALIFICATION_TYPE,SYSTEM,2019-06-26 16:40:33,SYSTEM,2019-06-26 16:40:33,REC-Q-TYPE-10,ACTIVE,AKREDITASI PRODI/JURUSAN
271,SPPD_FACILITY_TYPE,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:39:47,FC-TR,ACTIVE,TRANSPORTASI
272,SPPD_FACILITY_TYPE,SYSTEM,2019-06-26 16:39:48,SYSTEM,2019-06-26 16:39:48,FC-PN,ACTIVE,PENGINAPAN
273,SPPD_FACILITY_TYPE,SYSTEM,2019-06-26 16:39:49,SYSTEM,2019-06-26 16:39:49,FC-US,ACTIVE,UANG SAKU
216,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:20,SYSTEM,2019-06-26 16:43:20,PAYCAT-002-PAYTYP-008,ACTIVE,COP LOAN
214,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:18,SYSTEM,2019-06-26 16:43:18,PAYCAT-001-PAYTYP-006,ACTIVE,TUNJANGAN BPJS TK PENSIUN 2%
213,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:17,SYSTEM,2019-06-26 16:43:17,PAYCAT-001-PAYTYP-005,ACTIVE,TUNJANGAN BPJS TK JKM 0.3%
211,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:15,SYSTEM,2019-06-26 16:43:15,PAYCAT-001-PAYTYP-003,ACTIVE,TUNJANGAN BPJS TK JHT 3.7%
215,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:19,SYSTEM,2019-06-26 16:43:19,PAYCAT-001-PAYTYP-007,ACTIVE,TUNJANGAN BPJS KESEHATAN 4%
217,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:21,SYSTEM,2019-08-12 13:42:53,PAYCAT-002-PAYTYP-009,ACTIVE,POTONGAN BPJS TK JHT 2%
218,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:22,SYSTEM,2019-08-12 13:42:50,PAYCAT-002-PAYTYP-010,ACTIVE,POTONGAN BPJS TK JKK 0.89%
219,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:23,SYSTEM,2019-08-12 13:42:46,PAYCAT-002-PAYTYP-011,ACTIVE,POTONGAN BPJS TK JKM 0.3%
220,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:24,SYSTEM,2019-08-12 13:42:43,PAYCAT-002-PAYTYP-012,ACTIVE,POTONGAN BPJS TK PENSIUN 1%
267,RECRUITMENT_QUALIFICATION_TYPE,SYSTEM,2019-06-26 16:40:30,SYSTEM,2019-06-26 16:40:30,REC-Q-TYPE-07,ACTIVE,KEWARGANEGARAAN
274,SPPD_FACILITY_TYPE,SYSTEM,2019-06-26 16:39:50,SYSTEM,2019-06-26 16:39:50,FC-TL,ACTIVE,TRANSPORT LOKAL
275,SPPD_FACILITY_CATEGORY,SYSTEM,2019-06-26 16:39:51,SYSTEM,2019-06-26 16:39:51,FC-TR-CG-01,ACTIVE,PESAWAT
276,SPPD_FACILITY_CATEGORY,SYSTEM,2019-06-26 16:39:52,SYSTEM,2019-06-26 16:39:52,FC-TR-CG-02,ACTIVE,KERETA API
277,SPPD_FACILITY_CATEGORY,SYSTEM,2019-06-26 16:39:53,SYSTEM,2019-06-26 16:39:53,FC-TR-CG-03,ACTIVE,KAPAL LAUT
278,SPPD_FACILITY_CATEGORY,SYSTEM,2019-06-26 16:39:54,SYSTEM,2019-06-26 16:39:54,FC-TR-CG-04,ACTIVE,BUS
279,SPPD_FACILITY_CATEGORY,SYSTEM,2019-06-26 16:39:55,SYSTEM,2019-06-26 16:39:55,FC-PN-CG-01,ACTIVE,HOTEL
280,SPPD_FACILITY_CATEGORY,SYSTEM,2019-06-26 16:39:56,SYSTEM,2019-06-26 16:39:56,FC-US-CG-01,ACTIVE,UANG SAKU
281,SPPD_FACILITY_CATEGORY,SYSTEM,2019-06-26 16:39:57,SYSTEM,2019-06-26 16:39:57,FC-TL-CG-01,ACTIVE,TRANPORTASI LOKAL (TAKSI/BENSIN/TOL)
282,SPPD_FACILITY_ORDER_TYPE,SYSTEM,2019-06-26 16:39:58,SYSTEM,2019-06-26 16:39:58,FC-TY-PER,ACTIVE,SENDIRI 
283,SPPD_FACILITY_ORDER_TYPE,SYSTEM,2019-06-26 16:39:59,SYSTEM,2019-06-26 16:39:59,FC-TY-COM,ACTIVE,PERUSAHAAN
284,SPPD_FACILITY_ORDER_CATEGORY,SYSTEM,2019-06-26 16:40:00,SYSTEM,2019-06-26 16:40:00,FC-TY-PER-01,ACTIVE,SENDIRI 
285,SPPD_FACILITY_ORDER_CATEGORY,SYSTEM,2019-06-26 16:40:01,SYSTEM,2019-06-26 16:40:01,FC-TY-PER-02,ACTIVE,TRAVEL/REKANAN
286,SPPD_FACILITY_ORDER_CATEGORY,SYSTEM,2019-06-26 16:40:02,SYSTEM,2019-06-26 16:40:02,FC-TY-COM-01,ACTIVE,RESERVASI CABANG
287,SPPD_FACILITY_ORDER_CATEGORY,SYSTEM,2019-06-26 16:40:03,SYSTEM,2019-06-26 16:40:03,FC-TY-COM-02,ACTIVE,TRAVEL/REKANAN
303,FORMAL_EDUCATION_COST_SOURCE,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,FEDUCOS-01,ACTIVE,SENDIRI
304,FORMAL_EDUCATION_COST_SOURCE,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,FEDUCOS-02,ACTIVE,ORANG TUA
305,FORMAL_EDUCATION_COST_SOURCE,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,FEDUCOS-03,ACTIVE,BEASISWA
306,FORMAL_EDUCATION_COST_SOURCE,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,FEDUCOS-04,ACTIVE,LAINNYA
208,PAYROLL_ITEM_CATEGORY,SYSTEM,2019-06-26 16:43:12,SYSTEM,2019-06-26 16:43:12,PAYCAT-002,ACTIVE,POTONGAN
307,PAYROLL_ITEM_CATEGORY,SYSTEM,2019-06-26 09:39:47,SYSTEM,2019-06-26 09:39:47,PAYCAT-003,ACTIVE,BENEFIT
212,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:16,SYSTEM,2019-06-26 16:43:16,PAYCAT-001-PAYTYP-004,ACTIVE,TUNJANGAN BPJS TK JKK 0.89%
309,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 09:39:47,SYSTEM,2019-06-26 09:39:47,PAYCAT-002-PAYTYP-015,ACTIVE,POTONGAN BPJS TK PENSIUN 2%
310,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 09:39:47,SYSTEM,2019-06-26 09:39:47,PAYCAT-002-PAYTYP-016,ACTIVE,POTONGAN BPJS TK KESEHATAN 4%
311,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 09:39:47,SYSTEM,2019-06-26 09:39:47,PAYCAT-003-PAYTYP-017,ACTIVE,BENEFIT 1
308,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 09:39:47,SYSTEM,2019-06-26 09:39:47,PAYCAT-002-PAYTYP-014,ACTIVE,POTONGAN BPJS TK JHT 3.7%
8,RECRUITMENT_REQUEST_TYPE,SYSTEM,2019-06-26 16:39:52,SYSTEM,2019-06-26 16:39:52,RECREQ-002,ACTIVE,PENGGANTIAN
10,RECRUITMENT_REQUEST_TYPE,SYSTEM,2019-06-26 16:39:54,SYSTEM,2019-06-26 16:39:54,RECREQ-004,ACTIVE,DEMOSI
291,HOLIDAY_STATUS,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,HOLSTAT-01,ACTIVE,LIBUR NASIONAL
292,HOLIDAY_STATUS,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,HOLSTAT-02,ACTIVE,CUTI BERSAMA
293,HOLIDAY_STATUS,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,HOLSTAT-03,ACTIVE,LIBUR NASIONAL/HARI LIBUR KEAGAMAAN
324,MOVEMENT_TYPE,SYSTEM,2019-08-19 08:10:45,,,MOVTYP-003,ACTIVE,MUTASI
296,FAMILY_FASKES_CLASS,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,FKTPE-01,ACTIVE,"1"
297,FAMILY_FASKES_CLASS,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,FKTPE-02,ACTIVE,"2"
298,FAMILY_FASKES_CLASS,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,FKTPE-03,ACTIVE,"3"
299,EMPLOYEE_LICENSE_TYPE,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,LICENTYP-01,ACTIVE,DEBIT
300,EMPLOYEE_LICENSE_TYPE,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,LICENTYP-02,ACTIVE,KREDIT
301,EMPLOYEE_LICENSE_TYPE,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,LICENTYP-03,ACTIVE,PASPOR
302,EMPLOYEE_LICENSE_TYPE,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,LICENTYP-04,ACTIVE,LAINNYA
221,PAYROLL_ITEM_TYPE,SYSTEM,2019-06-26 16:43:25,SYSTEM,2019-08-12 13:42:39,PAYCAT-002-PAYTYP-013,ACTIVE,POTONGAN BPJS KESEHATAN 1%
294,FAMILY_FASKES,SYSTEM,2019-07-31 12:07:50,SYSTEM,2019-08-12 08:37:36,FASKES-01,ACTIVE,KLINIK SURYA MEDIKA
295,FAMILY_FASKES,SYSTEM,2019-06-26 16:39:47,SYSTEM,2019-06-26 16:40:03,FASKES-02,ACTIVE,KLINIK SUMBER WARAS
312,TAX_TYPE,SYSTEM,2019-08-15 10:41:00,,,TAXTYP-001,ACTIVE,GROSS
314,TAX_TYPE,SYSTEM,2019-08-15 10:42:59,,,TAXTYP-003,ACTIVE,NET
315,TAX_TYPE,SYSTEM,2019-08-15 10:43:11,,,TAXTYP-004,ACTIVE,UNTAX
316,TAX_1721A1_TYPE,SYSTEM,2019-08-15 10:45:02,,,TAX1721A1-001,ACTIVE,TUNJANGAN UANG LEMBUR DAN SEBAGAINYA
317,TAX_1721A1_TYPE,SYSTEM,2019-08-15 10:45:14,,,TAX1721A1-002,ACTIVE,TUNJANGAN PPH
318,TAX_1721A1_TYPE,SYSTEM,2019-08-15 10:45:30,,,TAX1721A1-003,ACTIVE,PREMI ASURANSI
319,COA_CATEGORY,SYSTEM,2019-08-15 10:46:55,,,COACAT-001,ACTIVE,CATEGORY 1
320,COA_CATEGORY,SYSTEM,2019-08-15 10:47:02,,,COACAT-002,ACTIVE,CATEGORY 2
321,TRAINING_TYPE,SYSTEM,2019-06-26 13:00:00,,,TRATYP-002,ACTIVE,SERTIFIKAT
328,INSURANCE_TYPE,SYSTEM,2019-08-19 08:17:44,,,INSUR-001,ACTIVE,BPJS
329,INSURANCE_CATEGORY,SYSTEM,2019-08-19 08:18:28,,,INSUR-001-INSCAT-001,ACTIVE,BPJS KESEHATAN
330,INSURANCE_CATEGORY,SYSTEM,2019-08-19 08:18:44,,,INSUR-001-INSCAT-002,ACTIVE,BPJS KETENAGAKERJAAN
331,PAYMENT_METHOD,SYSTEM,2019-08-19 08:20:35,,,PAYMET-001,ACTIVE,TRANSFER
335,THR_BASE,SYSTEM,2019-08-19 08:22:30,,,THRBAS-001,ACTIVE,THR IDUL FITRI
336,THR_BASE,SYSTEM,2019-08-19 08:22:43,,,THRBAS-002,ACTIVE,THR NATAL
355,TAX_RECEIPIENT_ITEM_TYPE,SYSTEM,2019-08-22 06:54:09,,,TREITY-004,ACTIVE,ALAMAT
337,FACILITY_TYPE,SYSTEM,2019-08-19 08:23:41,,,FACTYP-001,ACTIVE,ID CARD
338,FACILITY_TYPE,SYSTEM,2019-08-19 08:23:51,,,FACTYP-002,ACTIVE,SERAGAM
339,FACILITY_CATEGORY,SYSTEM,2019-08-19 08:24:26,,,FACTYP-002-FACCAT-001,ACTIVE,SERAGAM DUA STEL
340,FACILITY_CATEGORY,SYSTEM,2019-08-19 08:24:40,,,FACTYP-002-FACCAT-002,ACTIVE,SERAGAM TIGA STEL
341,APPRECIATION_TYPE,SYSTEM,2019-08-19 08:27:30,,,APPREC-001,ACTIVE,INTRINSIK
342,APPRECIATION_TYPE,SYSTEM,2019-08-19 08:27:46,,,APPREC-002,ACTIVE,EKSTRINSIK
332,BANK,SYSTEM,2019-08-19 08:21:16,SYSTEM,2019-11-18 03:58:04,BANK-001,ACTIVE,PT. Bank Central Asia Tbk
313,TAX_TYPE,SYSTEM,2019-08-15 10:41:00,,,TAXTYP-002,INACTIVE,GROSS UP
326,MOVEMENT_CATEGORY,SYSTEM,2019-08-19 08:11:48,,,MOVTYP-006-MOVCAT-002,ACTIVE,MOVEMENT PEJABAT SEMENTARA (PJS)
325,MOVEMENT_CATEGORY,SYSTEM,2019-08-19 08:11:13,,,MOVTYP-006-MOVCAT-001,ACTIVE,MOVEMENT PEJABAT PENGGANTI SEMENTARA (PGS)
343,BLACKLIST_TYPE,SYSTEM,2019-08-19 08:34:11,EMP-205,2020-03-26 16:36:01,BLATYP-001,ACTIVE,Surat Teguran
356,TAX_RECEIPIENT_ITEM_TYPE,SYSTEM,2019-08-22 06:54:22,,,TREITY-005,ACTIVE,JENIS KELAMIN
367,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:37:29,,,TAINCAT-002-TAINTYP-001,ACTIVE,GAJI/PENSIUN ATAU THT/JHT
368,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:38:12,,,TAINCAT-002-TAINTYP-002,ACTIVE,TUNJANGAN PPh
369,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:38:38,,,TAINCAT-002-TAINTYP-003,ACTIVE,"TUNJANGAN LAINNYA, UANG LEMBUR DAN SEBAGAINYA"
370,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:39:16,,,TAINCAT-002-TAINTYP-004,ACTIVE,HONORARIUM DAN IMBALAN LAIN SEJENISNYA
371,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:39:44,,,TAINCAT-002-TAINTYP-005,ACTIVE,PREMI ASURANSI YANG DIBAYAR PEMBERI KERJA
372,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:40:28,,,TAINCAT-002-TAINTYP-006,ACTIVE,PENERIMAAN DALAM BENTUK NATURA DAN KENIKMATAN LAINNYA YANG DIKENAKAN PEMOTONGAN PPh PASAL 21
373,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:40:59,,,TAINCAT-002-TAINTYP-007,ACTIVE,"TANTIEM BONUS, GRAFIFIKASI, JASA PRODUKSI DAN THR"
375,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:43:16,,,TAINCAT-003-TAINTYP-001,ACTIVE,BIAYA JABATAN ATAU BIAYA PENSIUN
376,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:43:40,,,TAINCAT-003-TAINTYP-002,ACTIVE,IURAN PENSIUN ATAU IURAN THT/JHT
377,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:44:16,,,TAINCAT-003-TAINTYP-003,ACTIVE,JUMLAH PENGURANGAN (9 S.D 10)
374,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:41:32,SYSTEM,2019-08-22 07:45:15,TAINCAT-002-TAINTYP-008,ACTIVE,JUMLAH PENGHASILAN BRUTO (1 S.D 7)
380,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:47:48,,,TAINCAT-004-TAINTYP-003,ACTIVE,JUMLAH PENGHASILAN NETO UNTUK PERHITUNGAN PPh PASAL 21 (SETAHUN/DISETAHUNKAN)
381,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:48:22,,,TAINCAT-004-TAINTYP-004,ACTIVE,PENGHASILAN TIDAK KENA PAJAK (PTKP)
382,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:49:12,,,TAINCAT-004-TAINTYP-005,ACTIVE,PENGHASILAN KENA PAJAK SETAHUN/DISETAHUNKAN (14 - 15)
383,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:50:22,,,TAINCAT-004-TAINTYP-006,ACTIVE,PPh PASAL 21 ATAS PENGHASILAN KENA PAJAK SETAHUN/DISETAHUNKAN
384,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:50:49,,,TAINCAT-004-TAINTYP-007,ACTIVE,PPh PASAL 21 YANG TELAH DIPOTONG MASA SEBELUMNYA
353,TAX_RECEIPIENT_ITEM_TYPE,SYSTEM,2019-08-22 06:50:50,,,TREITY-001,ACTIVE,NPWP
357,TAX_TPL_HEADER_TYPE,SYSTEM,2019-08-22 07:28:32,,,TATHTY-001,ACTIVE,NOMOR
358,TAX_TPL_HEADER_TYPE,SYSTEM,2019-08-22 07:28:50,,,TATHTY-002,ACTIVE,NPWP PEMOTONG
359,TAX_TPL_HEADER_TYPE,SYSTEM,2019-08-22 07:28:57,,,TATHTY-003,ACTIVE,NAMA PEMOTONG
360,TAX_TPL_HEADER_TYPE,SYSTEM,2019-08-22 07:29:18,,,TATHTY-004,ACTIVE,MASA PEROLEHAN PENGHASILAN
361,TAX_PPH21_INCOME_CATEGORY,SYSTEM,2019-08-22 07:32:49,,,TAINCAT-001,ACTIVE,KODE OBJEK PAJAK
362,TAX_PPH21_INCOME_CATEGORY,SYSTEM,2019-08-22 07:33:36,,,TAINCAT-002,ACTIVE,PENGHASILAN BRUTO
363,TAX_PPH21_INCOME_CATEGORY,SYSTEM,2019-08-22 07:33:53,,,TAINCAT-003,ACTIVE,PENGURANGAN
364,TAX_PPH21_INCOME_CATEGORY,SYSTEM,2019-08-22 07:34:17,,,TAINCAT-004,ACTIVE,PERHITUNGAN PPh PASAL 21
365,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:35:18,,,TAINCAT-001-TAINTYP-001,ACTIVE,"21-100-01"
366,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:35:23,,,TAINCAT-001-TAINTYP-002,ACTIVE,"21-100-02"
354,TAX_RECEIPIENT_ITEM_TYPE,SYSTEM,2019-08-22 06:53:58,,,TREITY-003,ACTIVE,NAMA
385,TAX_PPH21_INCOME_TYPE,SYSTEM,2019-08-22 07:51:09,,,TAINCAT-004-TAINTYP-008,ACTIVE,PPh PASAL 21 TERUTANG
386,TAX_RECEIPIENT_ITEM_TYPE,SYSTEM,2019-08-22 07:54:45,,,TREITY-002,ACTIVE,NIK/NO PASPOR
387,TAX_RECEIPIENT_ITEM_TYPE,SYSTEM,2019-08-22 07:55:22,,,TREITY-006,ACTIVE,STATUS/JUMLAH TANGGUNGAN KELUARGA UNTUK PTKP
388,TAX_RECEIPIENT_ITEM_TYPE,SYSTEM,2019-08-22 07:55:39,,,TREITY-007,ACTIVE,NAMA JABATAN
389,TAX_RECEIPIENT_ITEM_TYPE,SYSTEM,2019-08-22 07:55:56,,,TREITY-008,ACTIVE,KARYAWAN ASING
390,TAX_RECEIPIENT_ITEM_TYPE,SYSTEM,2019-08-22 07:56:12,,,TREITY-009,ACTIVE,KODE NEGARA DOMISILI
391,PTKP_DEPENDENTS_FAMILY_TYPE,SYSTEM,2019-08-22 07:58:04,,,TK0,ACTIVE,TIDAK KAWIN TANGGUNGAN 0
392,PTKP_DEPENDENTS_FAMILY_TYPE,SYSTEM,2019-08-22 07:58:53,,,TK1,ACTIVE,TIDAK KAWIN TANGGUNGAN 1
393,PTKP_DEPENDENTS_FAMILY_TYPE,SYSTEM,2019-08-22 07:59:01,,,TK2,ACTIVE,TIDAK KAWIN TANGGUNGAN 2
