ouCNBTPLID,ouCNCTPLID,ouIPPTPLID,ouTaxTPLID,laneType,directorat,subdirectorat,oUGrade,oUHashChild,oUID,oUJobDescription,oULevel,oUParentID,oUPayrollTaxTPLID,oUPosition
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0005,CD-018,CD-018-SDKOM,"GRADE-014;3283000-4925000;FAC-1603793761324,GRADE-001;3283000-4925000;FAC-1603793761324,GRADE-002;3612000-5418000;FAC-1603793761324,GRADE-003;3974000-5961000;FAC-1603793761324,GRADE-004;5167000-10334000;FAC-1603793761324,GRADE-005;6718000-13346000;FAC-1603793761324,GRADE-006;8734000-17466000;FAC-1603793761324,GRADE-007;11355000-22710000;FAC-1603793761324,GRADE-008;14762000-29524000;FAC-1603793761324,GRADE-009;19191000-38382000;FAC-1603793761324,GRADE-010;25908000-51816000;FAC-1603793761324,GRADE-011;34976000-69525000;FAC-1603793761324,GRADE-012;47218000-94436000;FAC-1603793761324,GRADE-013;47218000-94436000;FAC-1603793761324",TRUE,OUID-KOMUT10001,Komisaris Utama,LVL-000,NULL,PAY-1580288169116,LVL-000-KOMUT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-001,CD-001-SDPY,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STATT10029,Staff Attendance,LVL-006,OUID-EOKDB10025,PAY-1580288169116,LVL-006-STATT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-001,CD-001-SDPY,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STMED10030,Staff Medical,LVL-006,OUID-EOKDB10025,PAY-1580288169116,LVL-006-STMED
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-001,CD-001-SDPY,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STPKA10031,Staff Pinjaman Karyawan,LVL-006,OUID-EOKDB10025,PAY-1580288169116,LVL-006-STPKA
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0003,CD-002,CD-002-SDGA,"GRADE-014;3283000-4925000;FAC-1603779164791,GRADE-001;3283000-4925000;FAC-1603779164791,GRADE-002;3612000-5418000;FAC-1603779164791,GRADE-003;3974000-5961000;FAC-1603779164791,GRADE-004;5167000-10334000;FAC-1603779164791,GRADE-005;6718000-13346000;FAC-1603779164791,GRADE-006;8734000-17466000;FAC-1603779164791,GRADE-007;11355000-22710000;FAC-1603779164791,GRADE-008;14762000-29524000;FAC-1603779164791,GRADE-009;19191000-38382000;FAC-1603779164791,GRADE-010;25908000-51816000;FAC-1603779164791,GRADE-011;34976000-69525000;FAC-1603779164791,GRADE-012;47218000-94436000;FAC-1603779164791,GRADE-013;47218000-94436000;FAC-1603779164791",TRUE,OUID-DDPGA10032,Deputi Direktur Umum (GA),LVL-003,OUID-BRDRK10010,PAY-1580288169116,LVL-003-DDPGA
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0002,CD-002,CD-002-SDUPR,"GRADE-014;3283000-4925000;FAC-1603778861841,GRADE-001;3283000-4925000;FAC-1603778861841,GRADE-002;3612000-5418000;FAC-1603778861841,GRADE-003;3974000-5961000;FAC-1603778861841,GRADE-004;5167000-10334000;FAC-1603778861841,GRADE-005;6718000-13346000;FAC-1603778861841,GRADE-006;8734000-17466000;FAC-1603778861841,GRADE-007;11355000-22710000;FAC-1603778861841,GRADE-008;14762000-29524000;FAC-1603778861841,GRADE-009;19191000-38382000;FAC-1603778861841,GRADE-010;25908000-51816000;FAC-1603778861841,GRADE-011;34976000-69525000;FAC-1603778861841,GRADE-012;47218000-94436000;FAC-1603778861841,GRADE-013;47218000-94436000;FAC-1603778861841",TRUE,OUID-EOPDP10033,Executive Officer Umum Premises,LVL-004,OUID-DDPGA10032,PAY-1580288169116,LVL-004-EOPDP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPR,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STUSKR10034,Senior Officer Premises,LVL-005,OUID-EOPDP10033,PAY-1580288169116,LVL-005-STUSKR
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPR,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SKDGA10035,Staff Sekretariat Umum,LVL-006,OUID-EOPDP10033,PAY-1580288169116,LVL-006-SKDGA
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPR,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOUPI10036,Staff Premises Perencanaan,LVL-006,OUID-EOPDP10033,PAY-1580288169116,LVL-006-SOUPI
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPR,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STUPGD10037,Staff MEP,LVL-006,OUID-EOPDP10033,PAY-1580288169116,LVL-006-STUPGD
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPR,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STAKTI10038,Staff Umum Operasional,LVL-006,OUID-EOPDP10033,PAY-1580288169116,LVL-006-STAKTI
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPR,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STUGA10039,Staff Operator,LVL-006,OUID-EOPDP10033,PAY-1580288169116,LVL-006-STUGA
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPR,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOUMB10040,Office Boy lt 28,LVL-006,OUID-EOPDP10033,PAY-1580288169116,LVL-006-SOUMB
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPR,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STUMB10041,Staff Driver,LVL-006,OUID-EOPDP10033,PAY-1580288169116,LVL-006-STUMB
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPR,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOPPR10042,Staff Ekspedisi,LVL-006,OUID-EOPDP10033,PAY-1580288169116,LVL-006-SOPPR
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0002,CD-002,CD-002-SDUPN,"GRADE-014;3283000-4925000;FAC-1603778861841,GRADE-001;3283000-4925000;FAC-1603778861841,GRADE-002;3612000-5418000;FAC-1603778861841,GRADE-003;3974000-5961000;FAC-1603778861841,GRADE-004;5167000-10334000;FAC-1603778861841,GRADE-005;6718000-13346000;FAC-1603778861841,GRADE-006;8734000-17466000;FAC-1603778861841,GRADE-007;11355000-22710000;FAC-1603778861841,GRADE-008;14762000-29524000;FAC-1603778861841,GRADE-009;19191000-38382000;FAC-1603778861841,GRADE-010;25908000-51816000;FAC-1603778861841,GRADE-011;34976000-69525000;FAC-1603778861841,GRADE-012;47218000-94436000;FAC-1603778861841,GRADE-013;47218000-94436000;FAC-1603778861841",TRUE,OUID-EOUOP10043,Executive Officer Umum Pengadaan,LVL-004,OUID-DDPGA10032,PAY-1580288169116,LVL-004-EOUOP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPN,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOUOP10044,Senior Officer Umum Pengadaan,LVL-005,OUID-EOUOP10043,PAY-1580288169116,LVL-005-SOUOP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPN,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STRMT10045,Staff Umum Pengadaan,LVL-006,OUID-EOUOP10043,PAY-1580288169116,LVL-006-STRMT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPN,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STOPRT10046,Staff Umum Biaya,LVL-006,OUID-EOUOP10043,PAY-1580288169116,LVL-006-STOPRT
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPN,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STEKSP10047,Staff Inventaris,LVL-006,OUID-EOUOP10043,PAY-1580288169116,LVL-006-STEKSP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-002,CD-002-SDUPN,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STDRV10048,Staff Umum Inventaris ATK,LVL-006,OUID-EOUOP10043,PAY-1580288169116,LVL-006-STDRV
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0004,CD-003,CD-003-SDSEKPER,"GRADE-014;3283000-4925000;FAC-16037938855785,GRADE-001;3283000-4925000;FAC-1603793885578,GRADE-002;3612000-5418000;FAC-1603793885578,GRADE-003;3974000-5961000;FAC-1603793885578,GRADE-004;5167000-10334000;FAC-1603793885578,GRADE-005;6718000-13346000;FAC-1603793885578,GRADE-006;8734000-17466000;FAC-1603793885578,GRADE-007;11355000-22710000;FAC-1603793885578,GRADE-008;14762000-29524000;FAC-1603793885578,GRADE-009;19191000-38382000;FAC-1603793885578,GRADE-010;25908000-51816000;FAC-1603793885578,GRADE-011;34976000-69525000;FAC-1603793885578,GRADE-012;47218000-94436000;FAC-1603793885578,GRADE-013;47218000-94436000;FAC-1603793885578",TRUE,OUID-SEKPER10049,Sekretaris Perusahaan,LVL-001,OUID-DRUTM10006,PAY-1580288169116,LVL-001-SEKPER
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0002,CD-003,CD-003-SDASK,"GRADE-014;3283000-4925000;FAC-1603778861841,GRADE-001;3283000-4925000;FAC-1603778861841,GRADE-002;3612000-5418000;FAC-1603778861841,GRADE-003;3974000-5961000;FAC-1603778861841,GRADE-004;5167000-10334000;FAC-1603778861841,GRADE-005;6718000-13346000;FAC-1603778861841,GRADE-006;8734000-17466000;FAC-1603778861841,GRADE-007;11355000-22710000;FAC-1603778861841,GRADE-008;14762000-29524000;FAC-1603778861841,GRADE-009;19191000-38382000;FAC-1603778861841,GRADE-010;25908000-51816000;FAC-1603778861841,GRADE-011;34976000-69525000;FAC-1603778861841,GRADE-012;47218000-94436000;FAC-1603778861841,GRADE-013;47218000-94436000;FAC-1603778861841",TRUE,OUID-EOPER10050,Executive Officer Admin Sekretaris Perusahaan & CSSR,LVL-004,OUID-SEKPER10049,PAY-1580288169116,LVL-004-EOPER
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-003,CD-003-SDASK,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOCSSR10051,Senior Officer CSSR,LVL-005,OUID-EOPER10050,PAY-1580288169116,LVL-005-SOCSSR
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-003,CD-003-SDASK,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STCSSR10052,Staff CSSR,LVL-006,OUID-EOPER10050,PAY-1580288169116,LVL-006-STCSSR
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-003,CD-003-SDASK,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOASKP10053,Senior Officer Admin Sekretaris Perusahaan,LVL-005,OUID-EOPER10050,PAY-1580288169116,LVL-005-SOASKP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-003,CD-003-SDASK,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-STASKP10054,Staff Admin Sekretaris Perusahaan,LVL-006,OUID-EOPER10050,PAY-1580288169116,LVL-006-STASKP
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0002,CD-003,CD-003-SDCC,"GRADE-014;3283000-4925000;FAC-1603778861841,GRADE-001;3283000-4925000;FAC-1603778861841,GRADE-002;3612000-5418000;FAC-1603778861841,GRADE-003;3974000-5961000;FAC-1603778861841,GRADE-004;5167000-10334000;FAC-1603778861841,GRADE-005;6718000-13346000;FAC-1603778861841,GRADE-006;8734000-17466000;FAC-1603778861841,GRADE-007;11355000-22710000;FAC-1603778861841,GRADE-008;14762000-29524000;FAC-1603778861841,GRADE-009;19191000-38382000;FAC-1603778861841,GRADE-010;25908000-51816000;FAC-1603778861841,GRADE-011;34976000-69525000;FAC-1603778861841,GRADE-012;47218000-94436000;FAC-1603778861841,GRADE-013;47218000-94436000;FAC-1603778861841",TRUE,OUID-EOCCCM10055,Executive Officer Corporate Communication,LVL-004,OUID-SEKPER10049,PAY-1580288169116,LVL-004-EOCCCM
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,F0001,CD-003,CD-003-SDCC,"GRADE-014;3283000-4925000;FAC-1603782562305,GRADE-001;3283000-4925000;FAC-1603782562305,GRADE-002;3612000-5418000;FAC-1603782562305,GRADE-003;3974000-5961000;FAC-1603782562305,GRADE-004;5167000-10334000;FAC-1603782562305,GRADE-005;6718000-13346000;FAC-1603782562305,GRADE-006;8734000-17466000;FAC-1603782562305,GRADE-007;11355000-22710000;FAC-1603782562305,GRADE-008;14762000-29524000;FAC-1603782562305,GRADE-009;19191000-38382000;FAC-1603782562305,GRADE-010;25908000-51816000;FAC-1603782562305,GRADE-011;34976000-69525000;FAC-1603782562305,GRADE-012;47218000-94436000;FAC-1603782562305,GRADE-013;47218000-94436000;FAC-1603782562305",TRUE,OUID-SOCCM10056,Senior Officer Corporate Communication,LVL-005,OUID-EOCCCM10055,PAY-1580288169116,LVL-005-SOCCM
